code,title,section,table,source
DT13B8Z,"Brachytherapy of Urethra with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT13B9Z,"Brachytherapy of Urethra with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT13BCZ,"Brachytherapy of Urethra with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT13BYZ,"Brachytherapy of Urethra with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT10BB1,"Brachytherapy of Kidney with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DT1,tables
DT10BBZ,"Brachytherapy of Kidney with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT11BB1,"Brachytherapy of Ureter with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DT1,tables
DT11BBZ,"Brachytherapy of Ureter with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT12BB1,"Brachytherapy of Bladder with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DT1,tables
DT12BBZ,"Brachytherapy of Bladder with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT13BB1,"Brachytherapy of Urethra with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DT1,tables
DT13BBZ,"Brachytherapy of Urethra with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT20DZZ,"Stereotactic Radiosurgery of Kidney with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DT2,tables
DT20HZZ,"Stereotactic Radiosurgery of Kidney with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DT2,tables
DT20JZZ,"Stereotactic Radiosurgery of Kidney with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DT2,tables
DT21DZZ,"Stereotactic Radiosurgery of Ureter with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DT2,tables
DT21HZZ,"Stereotactic Radiosurgery of Ureter with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DT2,tables
DT21JZZ,"Stereotactic Radiosurgery of Ureter with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DT2,tables
DT22DZZ,"Stereotactic Radiosurgery of Bladder with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DT2,tables
DT22HZZ,"Stereotactic Radiosurgery of Bladder with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DT2,tables
DT22JZZ,"Stereotactic Radiosurgery of Bladder with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DT2,tables
DT23DZZ,"Stereotactic Radiosurgery of Urethra with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DT2,tables
DT23HZZ,"Stereotactic Radiosurgery of Urethra with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DT2,tables
DT23JZZ,"Stereotactic Radiosurgery of Urethra with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DT2,tables
DTY07ZZ,"Other Radiation of Kidney with None, Contact Radiation Approach (None)",D,DTY,tables
DTY08ZZ,"Other Radiation of Kidney with None, Hyperthermia Approach (None)",D,DTY,tables
DTY0CZZ,"Other Radiation of Kidney with None, Intraoperative Radiation Therapy (IORT) Approach (None)",D,DTY,tables
DTY0FZZ,"Other Radiation of Kidney with None, Plaque Radiation Approach (None)",D,DTY,tables
DTY17ZZ,"Other Radiation of Ureter with None, Contact Radiation Approach (None)",D,DTY,tables
DTY18ZZ,"Other Radiation of Ureter with None, Hyperthermia Approach (None)",D,DTY,tables
DTY1CZZ,"Other Radiation of Ureter with None, Intraoperative Radiation Therapy (IORT) Approach (None)",D,DTY,tables
DTY1FZZ,"Other Radiation of Ureter with None, Plaque Radiation Approach (None)",D,DTY,tables
DTY27ZZ,"Other Radiation of Bladder with None, Contact Radiation Approach (None)",D,DTY,tables
DTY28ZZ,"Other Radiation of Bladder with None, Hyperthermia Approach (None)",D,DTY,tables
DTY2CZZ,"Other Radiation of Bladder with None, Intraoperative Radiation Therapy (IORT) Approach (None)",D,DTY,tables
DTY2FZZ,"Other Radiation of Bladder with None, Plaque Radiation Approach (None)",D,DTY,tables
DTY37ZZ,"Other Radiation of Urethra with None, Contact Radiation Approach (None)",D,DTY,tables
DTY38ZZ,"Other Radiation of Urethra with None, Hyperthermia Approach (None)",D,DTY,tables
DTY3CZZ,"Other Radiation of Urethra with None, Intraoperative Radiation Therapy (IORT) Approach (None)",D,DTY,tables
DTY3FZZ,"Other Radiation of Urethra with None, Plaque Radiation Approach (None)",D,DTY,tables
DU000ZZ,"Beam Radiation of Ovary with None, Photons <1 MeV Approach (None)",D,DU0,tables
DU001ZZ,"Beam Radiation of Ovary with None, Photons 1 - 10 MeV Approach (None)",D,DU0,tables
DU002ZZ,"Beam Radiation of Ovary with None, Photons >10 MeV Approach (None)",D,DU0,tables
DU004ZZ,"Beam Radiation of Ovary with None, Heavy Particles (Protons,Ions) Approach (None)",D,DU0,tables
DU005ZZ,"Beam Radiation of Ovary with None, Neutrons Approach (None)",D,DU0,tables
DU006ZZ,"Beam Radiation of Ovary with None, Neutron Capture Approach (None)",D,DU0,tables
DU010ZZ,"Beam Radiation of Cervix with None, Photons <1 MeV Approach (None)",D,DU0,tables
DU011ZZ,"Beam Radiation of Cervix with None, Photons 1 - 10 MeV Approach (None)",D,DU0,tables
DU012ZZ,"Beam Radiation of Cervix with None, Photons >10 MeV Approach (None)",D,DU0,tables
DU014ZZ,"Beam Radiation of Cervix with None, Heavy Particles (Protons,Ions) Approach (None)",D,DU0,tables
DU015ZZ,"Beam Radiation of Cervix with None, Neutrons Approach (None)",D,DU0,tables
DU016ZZ,"Beam Radiation of Cervix with None, Neutron Capture Approach (None)",D,DU0,tables
DU020ZZ,"Beam Radiation of Uterus with None, Photons <1 MeV Approach (None)",D,DU0,tables
DU021ZZ,"Beam Radiation of Uterus with None, Photons 1 - 10 MeV Approach (None)",D,DU0,tables
DU022ZZ,"Beam Radiation of Uterus with None, Photons >10 MeV Approach (None)",D,DU0,tables
DU024ZZ,"Beam Radiation of Uterus with None, Heavy Particles (Protons,Ions) Approach (None)",D,DU0,tables
DU025ZZ,"Beam Radiation of Uterus with None, Neutrons Approach (None)",D,DU0,tables
DU026ZZ,"Beam Radiation of Uterus with None, Neutron Capture Approach (None)",D,DU0,tables
DU003Z0,"Beam Radiation of Ovary with None, Electrons Approach (Intraoperative)",D,DU0,tables
DU003ZZ,"Beam Radiation of Ovary with None, Electrons Approach (None)",D,DU0,tables
DU013Z0,"Beam Radiation of Cervix with None, Electrons Approach (Intraoperative)",D,DU0,tables
DU013ZZ,"Beam Radiation of Cervix with None, Electrons Approach (None)",D,DU0,tables
DU023Z0,"Beam Radiation of Uterus with None, Electrons Approach (Intraoperative)",D,DU0,tables
DU023ZZ,"Beam Radiation of Uterus with None, Electrons Approach (None)",D,DU0,tables
DU1097Z,"Brachytherapy of Ovary with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU1098Z,"Brachytherapy of Ovary with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU1099Z,"Brachytherapy of Ovary with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU109BZ,"Brachytherapy of Ovary with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU109CZ,"Brachytherapy of Ovary with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU109YZ,"Brachytherapy of Ovary with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU1197Z,"Brachytherapy of Cervix with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU1198Z,"Brachytherapy of Cervix with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU1199Z,"Brachytherapy of Cervix with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU119BZ,"Brachytherapy of Cervix with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU119CZ,"Brachytherapy of Cervix with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU119YZ,"Brachytherapy of Cervix with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU1297Z,"Brachytherapy of Uterus with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU1298Z,"Brachytherapy of Uterus with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU1299Z,"Brachytherapy of Uterus with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU129BZ,"Brachytherapy of Uterus with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU129CZ,"Brachytherapy of Uterus with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU129YZ,"Brachytherapy of Uterus with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DU1,tables
DU10B6Z,"Brachytherapy of Ovary with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU10B7Z,"Brachytherapy of Ovary with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU10B8Z,"Brachytherapy of Ovary with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU10B9Z,"Brachytherapy of Ovary with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU10BCZ,"Brachytherapy of Ovary with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU10BYZ,"Brachytherapy of Ovary with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU11B6Z,"Brachytherapy of Cervix with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU11B7Z,"Brachytherapy of Cervix with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU11B8Z,"Brachytherapy of Cervix with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU11B9Z,"Brachytherapy of Cervix with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU11BCZ,"Brachytherapy of Cervix with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU11BYZ,"Brachytherapy of Cervix with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU12B6Z,"Brachytherapy of Uterus with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU12B7Z,"Brachytherapy of Uterus with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU12B8Z,"Brachytherapy of Uterus with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU12B9Z,"Brachytherapy of Uterus with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU12BCZ,"Brachytherapy of Uterus with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU12BYZ,"Brachytherapy of Uterus with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU10BB1,"Brachytherapy of Ovary with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DU1,tables
DU10BBZ,"Brachytherapy of Ovary with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU11BB1,"Brachytherapy of Cervix with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DU1,tables
DU11BBZ,"Brachytherapy of Cervix with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU12BB1,"Brachytherapy of Uterus with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DU1,tables
DU12BBZ,"Brachytherapy of Uterus with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DU1,tables
DU20DZZ,"Stereotactic Radiosurgery of Ovary with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DU2,tables
DU20HZZ,"Stereotactic Radiosurgery of Ovary with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DU2,tables
DU20JZZ,"Stereotactic Radiosurgery of Ovary with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DU2,tables
DU21DZZ,"Stereotactic Radiosurgery of Cervix with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DU2,tables
DU21HZZ,"Stereotactic Radiosurgery of Cervix with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DU2,tables
DU21JZZ,"Stereotactic Radiosurgery of Cervix with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DU2,tables
DU22DZZ,"Stereotactic Radiosurgery of Uterus with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DU2,tables
DU22HZZ,"Stereotactic Radiosurgery of Uterus with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DU2,tables
DU22JZZ,"Stereotactic Radiosurgery of Uterus with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DU2,tables
DUY07ZZ,"Other Radiation of Ovary with None, Contact Radiation Approach (None)",D,DUY,tables
DUY08ZZ,"Other Radiation of Ovary with None, Hyperthermia Approach (None)",D,DUY,tables
DUY0CZZ,"Other Radiation of Ovary with None, Intraoperative Radiation Therapy (IORT) Approach (None)",D,DUY,tables
DUY0FZZ,"Other Radiation of Ovary with None, Plaque Radiation Approach (None)",D,DUY,tables
DUY17ZZ,"Other Radiation of Cervix with None, Contact Radiation Approach (None)",D,DUY,tables
DUY18ZZ,"Other Radiation of Cervix with None, Hyperthermia Approach (None)",D,DUY,tables
DUY1CZZ,"Other Radiation of Cervix with None, Intraoperative Radiation Therapy (IORT) Approach (None)",D,DUY,tables
DUY1FZZ,"Other Radiation of Cervix with None, Plaque Radiation Approach (None)",D,DUY,tables
DUY27ZZ,"Other Radiation of Uterus with None, Contact Radiation Approach (None)",D,DUY,tables
DUY28ZZ,"Other Radiation of Uterus with None, Hyperthermia Approach (None)",D,DUY,tables
DUY2CZZ,"Other Radiation of Uterus with None, Intraoperative Radiation Therapy (IORT) Approach (None)",D,DUY,tables
DUY2FZZ,"Other Radiation of Uterus with None, Plaque Radiation Approach (None)",D,DUY,tables
DV000ZZ,"Beam Radiation of Prostate with None, Photons <1 MeV Approach (None)",D,DV0,tables
DV001ZZ,"Beam Radiation of Prostate with None, Photons 1 - 10 MeV Approach (None)",D,DV0,tables
DV002ZZ,"Beam Radiation of Prostate with None, Photons >10 MeV Approach (None)",D,DV0,tables
DV004ZZ,"Beam Radiation of Prostate with None, Heavy Particles (Protons,Ions) Approach (None)",D,DV0,tables
DV005ZZ,"Beam Radiation of Prostate with None, Neutrons Approach (None)",D,DV0,tables
DV006ZZ,"Beam Radiation of Prostate with None, Neutron Capture Approach (None)",D,DV0,tables
DV010ZZ,"Beam Radiation of Testis with None, Photons <1 MeV Approach (None)",D,DV0,tables
DV011ZZ,"Beam Radiation of Testis with None, Photons 1 - 10 MeV Approach (None)",D,DV0,tables
DV012ZZ,"Beam Radiation of Testis with None, Photons >10 MeV Approach (None)",D,DV0,tables
DV014ZZ,"Beam Radiation of Testis with None, Heavy Particles (Protons,Ions) Approach (None)",D,DV0,tables
DV015ZZ,"Beam Radiation of Testis with None, Neutrons Approach (None)",D,DV0,tables
DV016ZZ,"Beam Radiation of Testis with None, Neutron Capture Approach (None)",D,DV0,tables
DV003Z0,"Beam Radiation of Prostate with None, Electrons Approach (Intraoperative)",D,DV0,tables
DV003ZZ,"Beam Radiation of Prostate with None, Electrons Approach (None)",D,DV0,tables
DV013Z0,"Beam Radiation of Testis with None, Electrons Approach (Intraoperative)",D,DV0,tables
DV013ZZ,"Beam Radiation of Testis with None, Electrons Approach (None)",D,DV0,tables
DV1097Z,"Brachytherapy of Prostate with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV1098Z,"Brachytherapy of Prostate with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV1099Z,"Brachytherapy of Prostate with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV109BZ,"Brachytherapy of Prostate with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV109CZ,"Brachytherapy of Prostate with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV109YZ,"Brachytherapy of Prostate with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV1197Z,"Brachytherapy of Testis with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV1198Z,"Brachytherapy of Testis with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV1199Z,"Brachytherapy of Testis with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV119BZ,"Brachytherapy of Testis with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV119CZ,"Brachytherapy of Testis with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV119YZ,"Brachytherapy of Testis with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DV1,tables
DV10B6Z,"Brachytherapy of Prostate with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV10B7Z,"Brachytherapy of Prostate with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV10B8Z,"Brachytherapy of Prostate with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV10B9Z,"Brachytherapy of Prostate with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV10BCZ,"Brachytherapy of Prostate with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV10BYZ,"Brachytherapy of Prostate with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV11B6Z,"Brachytherapy of Testis with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV11B7Z,"Brachytherapy of Testis with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV11B8Z,"Brachytherapy of Testis with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV11B9Z,"Brachytherapy of Testis with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV11BCZ,"Brachytherapy of Testis with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV11BYZ,"Brachytherapy of Testis with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV10BB1,"Brachytherapy of Prostate with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DV1,tables
DV10BBZ,"Brachytherapy of Prostate with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV11BB1,"Brachytherapy of Testis with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DV1,tables
DV11BBZ,"Brachytherapy of Testis with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DV1,tables
DV20DZZ,"Stereotactic Radiosurgery of Prostate with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DV2,tables
DV20HZZ,"Stereotactic Radiosurgery of Prostate with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DV2,tables
DV20JZZ,"Stereotactic Radiosurgery of Prostate with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DV2,tables
DV21DZZ,"Stereotactic Radiosurgery of Testis with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DV2,tables
DV21HZZ,"Stereotactic Radiosurgery of Testis with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DV2,tables
DV21JZZ,"Stereotactic Radiosurgery of Testis with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DV2,tables
DVY07ZZ,"Other Radiation of Prostate with None, Contact Radiation Approach (None)",D,DVY,tables
